//path taken
(0,24,2,n)
(0,23,2,e)
(0,23,3,e)
(0,23,4,s)
(0,24,4,e)
(0,24,5,e)
(0,24,6,e)
(0,24,7,n)
(0,23,7,n)
(0,22,7,n)
(0,21,7,e)
(0,21,8,n)
(0,20,8,e)
(0,20,9,n)
(0,19,9,n)
(0,18,9,w)
(0,18,8,w)
(0,18,7,w)
(0,18,6,3)
(3,18,6,n)
(3,17,6,e)
(3,17,7,e)
(3,17,8,n)
(3,16,8,e)
(3,16,9,e)
(3,16,10,s)
(3,17,10,s)
(3,18,10,s)
(3,19,10,s)
(3,20,10,w)
(3,20,9,w)
(3,20,8,w)
(3,20,7,s)
(3,21,7,w)
(3,21,6,w)
(3,21,5,s)
(3,22,5,s)
(3,23,5,4)
(4,23,5,n)
(4,22,5,e)
(4,22,6,n)
(4,21,6,n)
(4,20,6,n)
(4,19,6,w)
(4,19,5,w)
(4,19,4,n)
(4,18,4,w)
(4,18,3,w)
(4,18,2,w)
(4,18,1,s)
(4,19,1,1)
(1,19,1,s)
(1,20,1,w)
(1,20,0,s)
(1,21,0,s)
(1,22,0,s)
(1,23,0,s)
(1,24,0,s)
(1,25,0,s)
(1,26,0,s)
(1,27,0,e)
(1,27,1,s)
(1,28,1,e)
(1,28,2,e)
(1,28,3,n)
(1,27,3,e)
(1,27,4,e)
(1,27,5,e)
(1,27,6,s)
(1,28,6,e)
(1,28,7,e)
(1,28,8,e)
(1,28,9,n)
(1,27,9,n)
(1,26,9,e)
(1,26,10,e)
(1,26,11,s)
(1,27,11,e)
(1,27,12,s)
(1,28,12,s)
(1,29,12,s)
(1,30,12,s)
(1,31,12,w)
(1,31,11,w)
(1,31,10,w)
(1,31,9,s)
(1,32,9,s)
(1,33,9,e)
(1,33,10,e)
(1,33,11,s)
(1,34,11,s)
(1,35,11,s)
(1,36,11,e)
(1,36,12,e)
(1,36,13,s)
(1,37,13,s)
(1,38,13,s)
(1,39,13,w)
(1,39,12,w)
(1,39,11,w)
(1,39,10,s)
(1,40,10,s)
(1,41,10,w)
(1,41,9,w)
(1,41,8,s)
(1,42,8,s)
(1,43,8,s)
(1,44,8,e)
(1,44,9,s)
(1,45,9,s)
(1,46,9,e)
(1,46,10,e)
(1,46,11,n)
(1,45,11,e)
(1,45,12,e)
(1,45,13,s)
(1,46,13,s)
(1,47,13,e)
(1,47,14,s)
(1,48,14,e)
(1,48,15,e)
(1,48,16,e)
(1,48,17,e)
(1,48,18,s)
(1,49,18,e)
(1,49,19,e)
(1,49,20,e)
(1,49,21,n)
(1,48,21,e)
(1,48,22,e)
(1,48,23,s)
(1,49,23,e)
(1,49,24,e)
(1,49,25,n)
(1,48,25,n)
(1,47,25,n)
(1,46,25,e)
(1,46,26,e)
(1,46,27,s)
(1,47,27,e)
(1,47,28,e)
(1,47,29,n)
(1,46,29,n)
(1,45,29,w)
(1,45,28,n)
(1,44,28,w)
(1,44,27,w)
(1,44,26,w)
(1,44,25,n)
(1,43,25,w)
(1,43,24,w)
(1,43,23,w)
(1,43,22,s)
(1,44,22,w)
(1,44,21,w)
(1,44,20,s)
(1,45,20,w)
(1,45,19,w)
(1,45,18,w)
(1,45,17,n)
(1,44,17,n)
(1,43,17,e)
(1,43,18,e)
(1,43,19,n)
(1,42,19,n)
(1,41,19,w)
(1,41,18,w)
(1,41,17,w)
(1,41,16,w)
(1,41,15,n)
(1,40,15,n)
(1,39,15,n)
(1,38,15,n)
(1,37,15,e)
(1,37,16,e)
(1,37,17,e)
(1,37,18,s)
(1,38,18,s)
(1,39,18,e)
(1,39,19,e)
(1,39,20,s)
(1,40,20,e)
(1,40,21,s)
(1,41,21,e)
(1,41,22,e)
(1,41,23,e)
(1,41,24,n)
(1,40,24,e)
(1,40,25,e)
(1,40,26,e)
(1,40,27,n)
(1,39,27,e)
(1,39,28,n)
(1,38,28,e)
(1,38,29,e)
(1,38,30,n)
(1,37,30,n)
(1,36,30,w)
(1,36,29,n)
(1,35,29,w)
(1,35,28,w)
(1,35,27,w)
(1,35,26,3)
(3,35,26,e)
(3,35,27,e)
(3,35,28,s)
(3,36,28,e)
(3,36,29,e)
(3,36,30,n)
(3,35,30,n)
(3,34,30,w)
(3,34,29,n)
(3,33,29,w)
(3,33,28,w)
(3,33,27,w)
(3,33,26,w)
(3,33,25,n)
(3,32,25,n)
(3,31,25,w)
(3,31,24,n)
(3,30,24,w)
(3,30,23,n)
(3,29,23,n)
(3,28,23,e)
(3,28,24,e)
(3,28,25,s)
(3,29,25,e)
(3,29,26,e)
(3,29,27,e)
(3,29,28,s)
(3,30,28,s)
(3,31,28,e)
(3,31,29,e)
(3,31,30,e)
(3,31,31,e)
(3,31,32,n)
(3,30,32,e)
(3,30,33,e)
(3,30,34,s)
(3,31,34,e)
(3,31,35,e)
(3,31,36,n)
(3,30,36,n)
(3,29,36,w)
(3,29,35,n)
(3,28,35,w)
(3,28,34,w)
(3,28,33,n)
(3,27,33,w)
(3,27,32,n)
(3,26,32,n)
(3,25,32,n)
(3,24,32,w)
(3,24,31,w)
(3,24,30,w)
(3,24,29,w)
(3,24,28,w)
(3,24,27,w)
(3,24,26,s)
(3,25,26,w)
(3,25,25,s)
(3,26,25,w)
(3,26,24,w)
(3,26,23,w)
(3,26,22,s)
(3,27,22,w)
(3,27,21,w)
(3,27,20,w)
(3,27,19,s)
(3,28,19,s)
(3,29,19,s)
(3,30,19,e)
(3,30,20,e)
(3,30,21,4)
(4,30,21,w)
(4,30,20,s)
(4,31,20,w)
(4,31,19,w)
(4,31,18,w)
(4,31,17,n)
(4,30,17,n)
(4,29,17,n)
(4,28,17,n)
(4,27,17,e)
(4,27,18,e)
(4,27,19,e)
(4,27,20,e)
(4,27,21,e)
(4,27,22,s)
(4,28,22,s)
(4,29,22,e)
(4,29,23,e)
(4,29,24,s)
(4,30,24,e)
(4,30,25,s)
(4,31,25,s)
(4,32,25,w)
(4,32,24,w)
(4,32,23,w)
(4,32,22,w)
(4,32,21,s)
(4,33,21,w)
(4,33,20,1)
(1,33,20,n)
(1,32,20,n)
(1,31,20,n)
(1,30,20,n)
(1,29,20,w)
(1,29,19,n)
(1,28,19,w)
(1,28,18,w)
(1,28,17,s)
(1,29,17,s)
(1,30,17,w)
(1,30,16,w)
(1,30,15,n)
(1,29,15,n)
(1,28,15,w)
(1,28,14,n)
(1,27,14,n)
(1,26,14,n)
(1,25,14,w)
(1,25,13,n)
(1,24,13,n)
(1,23,13,n)
(1,22,13,n)
(1,21,13,n)
(1,20,13,w)
(1,20,12,w)
(1,20,11,n)
(1,19,11,n)
(1,18,11,e)
(1,18,12,e)
(1,18,13,e)
(1,18,14,e)
(1,18,15,e)
(1,18,16,s)
(1,19,16,s)
(1,20,16,s)
(1,21,16,e)
(1,21,17,s)
(1,22,17,e)
(1,22,18,e)
(1,22,19,s)
(1,23,19,s)
(1,24,19,e)
(1,24,20,s)
(1,25,20,e)
(1,25,21,e)
(1,25,22,e)
(1,25,23,e)
(1,25,24,s)
(1,26,24,s)
(1,27,24,s)
(1,28,24,e)
(1,28,25,e)
(1,28,26,e)
(1,28,27,e)
(1,28,28,e)
(1,28,29,s)
(1,29,29,e)
(1,29,30,e)
(1,29,31,s)
(1,30,31,s)
(1,31,31,e)
(1,31,32,e)
(1,31,33,e)
(1,31,34,e)
(1,31,35,s)
(1,32,35,e)
(1,32,36,s)
(1,33,36,s)
(1,34,36,s)
(1,35,36,w)
(1,35,35,s)
(1,36,35,s)
(1,37,35,e)
(1,37,36,e)
(1,37,37,e)
(1,37,38,s)
(1,38,38,s)
(1,39,38,s)
(1,40,38,w)
(1,40,37,s)
(1,41,37,s)
(1,42,37,e)
(1,42,38,e)
(1,42,39,s)
(1,43,39,s)
(1,44,39,w)
(1,44,38,s)
(1,45,38,w)
(1,45,37,w)
(1,45,36,s)
(1,46,36,s)
(1,47,36,e)
(1,47,37,e)
(1,47,38,s)
(1,48,38,e)
(1,48,39,s)
(1,49,39,e)
(1,49,40,e)
(1,49,41,e)
(1,49,42,n)
(1,48,42,e)
(1,48,43,e)
(1,48,44,s)
(1,49,44,e)
(1,49,45,e)
(1,49,46,e)
(1,49,47,n)
(1,48,47,e)
(1,48,48,e)
(1,48,49,n)
(1,47,49,n)
(1,46,49,w)
(1,46,48,w)
(1,46,47,w)
(1,46,46,w)
(1,46,45,n)
(1,45,45,n)
(1,44,45,n)
(1,43,45,e)
(1,43,46,n)
(1,42,46,n)
(1,41,46,w)
(1,41,45,n)
(1,40,45,w)
(1,40,44,n)
(1,39,44,w)
(1,39,43,n)
(1,38,43,n)
(1,37,43,e)
(1,37,44,n)
(1,36,44,n)
(1,35,44,w)
(1,35,43,w)
(1,35,42,0)
(0,35,42,n)
(0,34,42,e)
(0,34,43,e)
(0,34,44,n)
(0,33,44,e)
(0,33,45,e)
(0,33,46,s)
(0,34,46,e)
(0,34,47,s)
(0,35,47,s)
(0,36,47,s)
(0,37,47,w)
(0,37,46,w)
(0,37,45,w)
(0,37,44,s)
(0,38,44,s)
(0,39,44,s)
(0,40,44,s)
(0,41,44,s)
(0,42,44,w)
(0,42,43,w)
(0,42,42,w)
(0,42,41,n)
(0,41,41,w)
(0,41,40,n)
(0,40,40,w)
(0,40,39,w)
(0,40,38,w)
(0,40,37,s)
(0,41,37,w)
(0,41,36,w)
(0,41,35,w)
(0,41,34,s)
(0,42,34,s)
(0,43,34,s)
(0,44,34,w)
(0,44,33,s)
(0,45,33,w)
(0,45,32,w)
(0,45,31,w)
(0,45,30,w)
(0,45,29,w)
(0,45,28,w)
(0,45,27,w)
(0,45,26,w)
(0,45,25,s)
(0,46,25,w)
(0,46,24,s)
(0,47,24,s)
(0,48,24,s)
(0,49,24,e)
(0,49,25,e)
(0,49,26,e)
(0,49,27,e)
(0,49,28,e)
(0,49,29,e)
(0,49,30,e)
(0,49,31,e)
(0,49,32,n)
(0,48,32,e)
(0,48,33,e)
(0,48,34,s)
(0,49,34,e)
(0,49,35,e)
(0,49,36,e)
(0,49,37,e)
(0,49,38,2)
(2,49,38,4)
(4,49,38,w)
(4,49,37,w)
(4,49,36,n)
(4,48,36,w)
(4,48,35,w)
(4,48,34,w)
(4,48,33,w)
(4,48,32,w)
(4,48,31,w)
(4,48,30,w)
(4,48,29,w)
(4,48,28,w)
(4,48,27,w)
(4,48,26,w)
(4,48,25,w)
(4,48,24,s)
(4,49,24,2)
(2,49,24,e)
(2,49,25,n)
(2,48,25,n)
(2,47,25,n)
(2,46,25,w)
(2,46,24,n)
(2,45,24,n)
(2,44,24,w)
(2,44,23,n)
(2,43,23,n)
(2,42,23,w)
(2,42,22,w)
(2,42,21,w)
(2,42,20,w)
(2,42,19,w)
(2,42,18,w)
(2,42,17,n)
(2,41,17,n)
(2,40,17,n)
(2,39,17,e)
(2,39,18,n)
(2,38,18,e)
(2,38,19,e)
(2,38,20,n)
(2,37,20,n)
(2,36,20,n)
(2,35,20,e)
(2,35,21,n)
(2,34,21,n)
(2,33,21,w)
(2,33,20,n)
(2,32,20,w)
(2,32,19,n)
(2,31,19,n)
(2,30,19,n)
(2,29,19,e)
(2,29,20,n)
(2,28,20,e)
(2,28,21,e)
(2,28,22,s)
(2,29,22,s)
(2,30,22,s)
(2,31,22,e)
(2,31,23,e)
(2,31,24,e)
(2,31,25,s)
(2,32,25,s)
(2,33,25,s)
(2,34,25,s)
(2,35,25,s)
(2,36,25,e)
(2,36,26,s)
(2,37,26,s)
(2,38,26,w)
(2,38,25,s)
(2,39,25,s)
(2,40,25,e)
(2,40,26,s)
(2,41,26,s)
(2,42,26,s)
(2,43,26,e)
(2,43,27,e)
(2,43,28,s)
(2,44,28,e)
(2,44,29,e)
(2,44,30,n)
(2,43,30,e)
(2,43,31,e)
(2,43,32,s)
(2,44,32,s)
(2,45,32,s)
(2,46,32,s)
(2,47,32,e)
(2,47,33,3)
(3,47,33,s)
(3,48,33,e)
(3,48,34,e)
(3,48,35,n)
(3,47,35,n)
(3,46,35,w)
(3,46,34,n)
(3,45,34,n)
(3,44,34,n)
(3,43,34,w)
(3,43,33,n)
(3,42,33,w)
(3,42,32,n)
(3,41,32,n)
(3,40,32,e)
(3,40,33,e)
(3,40,34,e)
(3,40,35,e)
(3,40,36,s)
(3,41,36,s)
(3,42,36,e)
(3,42,37,e)
(3,42,38,n)
(3,41,38,e)
(3,41,39,e)
(3,41,40,n)
(3,40,40,n)
(3,39,40,e)
(3,39,41,e)
(3,39,42,s)
(3,40,42,s)
(3,41,42,e)
(3,41,43,e)
(3,41,44,e)
(3,41,45,e)
(3,41,46,e)
(3,41,47,e)
(3,41,48,e)
(3,41,49,n)
(3,40,49,n)
(3,39,49,n)
(3,38,49,w)
(3,38,48,w)
(3,38,47,n)
(3,37,47,w)
(3,37,46,w)
(3,37,45,w)
(3,37,44,w)
(3,37,43,w)
(3,37,42,w)
(3,37,41,w)
(3,37,40,n)
(3,36,40,n)
(3,35,40,e)
(3,35,41,e)
(3,35,42,e)
(3,35,43,n)
(3,34,43,n)
(3,33,43,w)
(3,33,42,w)
(3,33,41,w)
(3,33,40,w)
(3,33,39,w)
(3,33,38,n)
(3,32,38,n)
(3,31,38,e)
(3,31,39,e)
(3,31,40,e)
(3,31,41,e)
(3,31,42,e)
(3,31,43,e)
(3,31,44,e)
(3,31,45,e)
(3,31,46,n)
(3,30,46,e)
(3,30,47,n)
(3,29,47,e)
(3,29,48,e)
(3,29,49,n)
(3,28,49,n)
(3,27,49,w)
(3,27,48,w)
(3,27,47,n)
(3,26,47,w)
(3,26,46,n)
(3,25,46,1)
(1,25,46,4)
(4,25,46,w)
(4,25,45,s)
(4,26,45,w)
(4,26,44,w)
(4,26,43,w)
(4,26,42,w)
(4,26,41,s)
(4,27,41,w)
(4,27,40,w)
(4,27,39,w)
(4,27,38,w)
(4,27,37,w)
(4,27,36,s)
(4,28,36,s)
(4,29,36,s)
(4,30,36,w)
(4,30,35,s)
(4,31,35,s)
(4,32,35,s)
(4,33,35,e)
(4,33,36,s)
(4,34,36,s)
(4,35,36,s)
(4,36,36,w)
(4,36,35,w)
(4,36,34,w)
(4,36,33,w)
(4,36,32,s)
(4,37,32,w)
(4,37,31,w)
(4,37,30,w)
(4,37,29,s)
(4,38,29,w)
(4,38,28,w)
(4,38,27,n)
(4,37,27,n)
(4,36,27,n)
(4,35,27,n)
(4,34,27,0)
(0,34,27,e)
(0,34,28,n)
(0,33,28,n)
(0,32,28,n)
(0,31,28,n)
(0,30,28,e)
(0,30,29,e)
(0,30,30,n)
(0,29,30,n)
(0,28,30,w)
(0,28,29,n)
(0,27,29,n)
(0,26,29,w)
(0,26,28,w)
(0,26,27,w)
(0,26,26,w)
(0,26,25,w)
(0,26,24,s)
(0,27,24,w)
(0,27,23,w)
(0,27,22,n)
(0,26,22,w)
(0,26,21,w)
(0,26,20,s)
(0,27,20,w)
(0,27,19,w)
(0,27,18,n)
(0,26,18,w)
(0,26,17,w)
(0,26,16,w)
(0,26,15,w)
(0,26,14,n)
(0,25,14,n)
(0,24,14,w)
(0,24,13,n)
(0,23,13,n)
(0,22,13,e)
(0,22,14,e)
(0,22,15,e)
(0,22,16,e)
(0,22,17,n)
(0,21,17,e)
(0,21,18,e)
(0,21,19,e)
(0,21,20,s)
(0,22,20,e)
(0,22,21,s)
(0,23,21,e)
(0,23,22,e)
(0,23,23,e)
(0,23,24,e)
(0,23,25,e)
(0,23,26,n)
(0,22,26,e)
(0,22,27,e)
(0,22,28,s)
(0,23,28,e)
(0,23,29,e)
(0,23,30,e)
(0,23,31,s)
(0,24,31,s)
(0,25,31,s)
(0,26,31,s)
(0,27,31,e)
(0,27,32,e)
(0,27,33,e)
(0,27,34,s)
(0,28,34,e)
(0,28,35,e)
(0,28,36,e)
(0,28,37,n)
(0,27,37,n)
(0,26,37,n)
(0,25,37,e)
(0,25,38,e)
(0,25,39,e)
(0,25,40,3)
(3,25,40,w)
(3,25,39,w)
(3,25,38,w)
(3,25,37,w)
(3,25,36,n)
(3,24,36,n)
(3,23,36,w)
(3,23,35,w)
(3,23,34,w)
(3,23,33,n)
(3,22,33,n)
(3,21,33,e)
(3,21,34,n)
(3,20,34,e)
(3,20,35,e)
(3,20,36,e)
(3,20,37,s)
(3,21,37,e)
(3,21,38,e)
(3,21,39,e)
(3,21,40,e)
(3,21,41,s)
(3,22,41,e)
(3,22,42,e)
(3,22,43,s)
(3,23,43,s)
(3,24,43,4)
(4,24,43,w)
(4,24,42,w)
(4,24,41,w)
(4,24,40,n)
(4,23,40,n)
(4,22,40,e)
(4,22,41,n)
(4,21,41,e)
(4,21,42,e)
(4,21,43,e)
(4,21,44,e)
(4,21,45,n)
(4,20,45,n)
(4,19,45,n)
(4,18,45,n)
(4,17,45,n)
(4,16,45,w)
(4,16,44,1)
(1,16,44,w)
(1,16,43,w)
(1,16,42,w)
(1,16,41,w)
(1,16,40,w)
(1,16,39,s)
(1,17,39,w)
(1,17,38,w)
(1,17,37,w)
(1,17,36,w)
(1,17,35,w)
(1,17,34,w)
(1,17,33,w)
(1,17,32,w)
(1,17,31,w)
(1,17,30,w)
(1,17,29,w)
(1,17,28,w)
(1,17,27,w)
(1,17,26,s)
(1,18,26,w)
(1,18,25,s)
(1,19,25,w)
(1,19,24,w)
(1,19,23,n)
(1,18,23,w)
(1,18,22,w)
(1,18,21,w)
(1,18,20,w)
(1,18,19,n)
(1,17,19,n)
(1,16,19,w)
(1,16,18,n)
(1,15,18,n)
(1,14,18,w)
(1,14,17,w)
(1,14,16,n)
(1,13,16,w)
(1,13,15,w)
(1,13,14,w)
(1,13,13,s)
(1,14,13,w)
(1,14,12,w)
(1,14,11,w)
(1,14,10,w)
(1,14,9,w)
(1,14,8,s)
(1,15,8,s)
(1,16,8,s)
(1,17,8,s)
(1,18,8,w)
(1,18,7,w)
(1,18,6,w)
(1,18,5,w)
(1,18,4,n)
(1,17,4,n)
(1,16,4,n)
(1,15,4,w)
(1,15,3,w)
(1,15,2,w)
(1,15,1,n)
(1,14,1,w)
(1,14,0,n)
(1,13,0,n)
(1,12,0,n)
(1,11,0,e)
(1,11,1,n)
(1,10,1,e)
(1,10,2,e)
(1,10,3,e)
(1,10,4,e)
(1,10,5,e)
(1,10,6,s)
(1,11,6,s)
(1,12,6,e)
(1,12,7,e)
(1,12,8,n)
(1,11,8,e)
(1,11,9,e)
(1,11,10,n)
(1,10,10,e)
(1,10,11,e)
(1,10,12,n)
(1,9,12,e)
(1,9,13,e)
(1,9,14,e)
(1,9,15,n)
(1,8,15,e)
(1,8,16,e)
(1,8,17,n)
(1,7,17,e)
(1,7,18,e)
(1,7,19,s)
(1,8,19,s)
(1,9,19,w)
(1,9,18,s)
(1,10,18,s)
(1,11,18,s)
(1,12,18,e)
(1,12,19,e)
(1,12,20,s)
(1,13,20,e)
(1,13,21,s)
(1,14,21,s)
(1,15,21,e)
(1,15,22,e)
(1,15,23,e)
(1,15,24,e)
(1,15,25,e)
(1,15,26,e)
(1,15,27,e)
(1,15,28,e)
(1,15,29,n)
(1,14,29,n)
(1,13,29,e)
(1,13,30,e)
(1,13,31,s)
(1,14,31,s)
(1,15,31,e)
(1,15,32,e)
(1,15,33,e)
(1,15,34,e)
(1,15,35,e)
(1,15,36,e)
(1,15,37,e)
(1,15,38,n)
(1,14,38,e)
(1,14,39,n)
(1,13,39,n)
(1,12,39,w)
(1,12,38,w)
(1,12,37,w)
(1,12,36,n)
(1,11,36,n)
(1,10,36,e)
(1,10,37,e)
(1,10,38,e)
(1,10,39,e)
(1,10,40,s)
(1,11,40,e)
(1,11,41,e)
(1,11,42,e)
(1,11,43,e)
(1,11,44,s)
(1,12,44,e)
(1,12,45,s)
(1,13,45,e)
(1,13,46,e)
(1,13,47,e)
(1,13,48,n)
(1,12,48,n)
(1,11,48,n)
(1,10,48,w)
(1,10,47,w)
(1,10,46,n)
(1,9,46,n)
(1,8,46,e)
(1,8,47,n)
(1,7,47,n)
(1,6,47,w)
(1,6,46,w)
(1,6,45,w)
(1,6,44,n)
